name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
thailand,2011-01-11,30.4,22.5,26,31.8,22.5,26.3,17.7,61.5,0,0,0,,,,31.3,16.1,74.1,1009.3,39.7,8.6,186.1,16.2,7,,2011-01-11T06:44:32,2011-01-11T18:06:54,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-12,29.1,22,25.2,30.7,22,25.7,18.6,67.2,0.598,100,12.5,rain,,,,14.8,16.4,1009.4,77.5,8,220.9,19.1,8,,2011-01-12T06:44:45,2011-01-12T18:07:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-13,30.9,21,25.8,31.8,21,26,17.1,60,0,0,0,,,,37.1,14.8,73.2,1010,26.1,8.8,239.7,20.6,8,,2011-01-13T06:44:58,2011-01-13T18:08:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-14,31,22,26.3,32.1,22,26.5,17.2,58.7,0,0,0,,,,37.1,13.9,86.2,1010.3,53.7,9.1,230.5,20,8,,2011-01-14T06:45:09,2011-01-14T18:08:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-15,30.6,21.7,25.8,31,21.7,25.8,16.3,57.7,0,0,0,,,,44.3,18.9,73.1,1011.9,47.7,8.7,197.3,17,7,,2011-01-15T06:45:19,2011-01-15T18:09:10,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-16,28.1,19.2,23.5,28.3,19.2,23.5,14.4,57.5,0,0,0,,,,,18,67.5,1012.6,46,9.4,233.2,20,8,,2011-01-16T06:45:28,2011-01-16T18:09:43,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-17,28.2,19.2,23.7,28.4,19.2,23.7,14.5,57.5,0,0,0,,,,40.7,19.4,65.7,1012.8,29.1,8.4,226.5,19.4,8,,2011-01-17T06:45:36,2011-01-17T18:10:16,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-18,30.6,20,24.9,30.3,20,24.8,14.9,55.7,0,0,0,,,,,13.9,76.4,1011.9,29.2,8.2,230.6,19.9,8,,2011-01-18T06:45:43,2011-01-18T18:10:49,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-19,31.5,20.7,26,31.2,20.7,25.8,15.4,54.8,0,0,0,,,,31.3,12.5,82,1010.5,22.3,7.9,233.6,20.1,8,,2011-01-19T06:45:48,2011-01-19T18:11:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-20,31.8,21.7,26.4,31.9,21.7,26.3,15.7,53.9,0,0,0,,,,,10.7,74.6,1010.2,26.1,7.3,229.8,19.7,8,,2011-01-20T06:45:53,2011-01-20T18:11:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-21,33.1,21,26.8,32.4,21,26.5,15,52.1,0,0,0,,,,31.3,12.1,56.2,1009.7,19.2,7.8,245.2,21.1,9,,2011-01-21T06:45:56,2011-01-21T18:12:26,0.55,Clear,Clear conditions throughout the day.,clear-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-22,31.8,20.7,26.6,32.7,20.7,26.9,16.6,55.4,0,0,0,,,,29.5,15.2,55.4,1011.1,51.4,8.7,210,18.2,8,,2011-01-22T06:45:59,2011-01-22T18:12:58,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-23,32.1,24.2,27.8,33.5,24.2,28.5,18.4,57.7,0,0,0,,,,,14.8,54.9,1012.3,50.2,8.4,203.2,17.5,8,,2011-01-23T06:46:00,2011-01-23T18:13:29,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-24,33.2,24,28.5,35,24,29.4,19.2,58.7,0,0,0,,,,,14.3,36.8,1011.8,42.5,8.6,199.5,17.2,8,,2011-01-24T06:46:00,2011-01-24T18:14:00,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-25,32.9,24.5,28.3,34.4,24.5,28.8,17.8,54,0,0,0,,,,44.3,25.5,67.8,1012.5,61.6,9.4,224.2,19.4,8,,2011-01-25T06:45:59,2011-01-25T18:14:30,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-26,32.6,22,27.6,33.2,22,27.7,16.5,52.4,0,0,0,,,,,14.8,23,1013.1,40.9,9.4,241.8,20.9,9,,2011-01-26T06:45:57,2011-01-26T18:15:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-27,32.8,25.2,28.4,34.1,25.2,28.7,17.2,51.5,0,0,0,,,,,16.7,35.7,1013.4,74.4,9.5,214.7,18.5,8,,2011-01-27T06:45:54,2011-01-27T18:15:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-28,32.8,24,28.4,34.1,24,29,18.2,55.3,0,0,0,,,,44.3,17.7,26.2,1012.1,60.6,9.4,208.7,18.1,8,,2011-01-28T06:45:49,2011-01-28T18:15:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-29,31.1,24,27,31.8,24,27.4,17.3,56,0,0,0,,,,,17,70.6,1012.2,51.2,9.3,223.2,19.4,8,,2011-01-29T06:45:44,2011-01-29T18:16:26,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-30,30.1,21.2,25.3,30.5,21.2,25.3,15.3,54.4,0,0,0,,,,,18.9,45.5,1013.9,36.2,9.7,238.5,20.6,9,,2011-01-30T06:45:37,2011-01-30T18:16:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-01-31,29.9,20.2,25,30.1,20.2,25,15.2,55.5,0,0,0,,,,44.3,20.3,47.5,1013.8,31.3,9.5,246.5,21.3,9,,2011-01-31T06:45:29,2011-01-31T18:17:21,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-01,30.8,21.2,25.7,31.3,21.2,25.7,16,56.5,0,0,0,,,,42.5,17.1,43.4,1012.9,25.5,8.1,241.5,20.8,9,,2011-02-01T06:45:21,2011-02-01T18:17:48,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-02,31.4,22,26.4,31.9,22,26.5,16.7,56.7,0,0,0,,,,38.9,18.9,42.3,1012.2,18.1,8.2,241.2,20.7,9,,2011-02-02T06:45:11,2011-02-02T18:18:14,0.97,Clear,Clear conditions throughout the day.,clear-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-03,32.6,22.7,27,33.1,22.7,27.2,16.9,55.5,0,0,0,,,,,16.2,75.3,1012.1,17.5,8.4,234.9,20.2,8,,2011-02-03T06:45:00,2011-02-03T18:18:40,0,Clear,Clear conditions throughout the day.,clear-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-04,34,22.5,28.1,33.6,22.5,27.8,15.2,48,0,0,0,,,,42.5,13.9,96.6,1011.1,29.7,9,245.5,21.2,9,,2011-02-04T06:44:48,2011-02-04T18:19:05,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-05,33,23.2,27.9,34.6,23.2,28.3,18.5,59.6,0,0,0,,,,33.5,12.1,111.9,1010.8,31.9,7.5,236.3,20.2,8,,2011-02-05T06:44:34,2011-02-05T18:19:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-06,32.6,23,27.7,35.3,23,28.8,21,69.2,0,0,0,,,,,12.5,154.1,1010.2,41.3,6.8,231.7,20,8,,2011-02-06T06:44:20,2011-02-06T18:19:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-07,33.5,24.2,27.9,36,24.2,29.5,22.1,72.5,0,0,0,,,,,18.4,182.6,1008.5,47.9,7.7,229.8,19.8,8,,2011-02-07T06:44:05,2011-02-07T18:20:16,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-08,34.6,24.7,28.8,33.9,24.7,29.1,18.3,58.4,0,0,0,,,,31.3,21.9,238.7,1006.4,52.6,9.2,263.8,22.7,9,,2011-02-08T06:43:49,2011-02-08T18:20:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-09,32.7,23.2,27.9,35,23.2,28.6,20,65.4,0,0,0,,,,,18.9,171.8,1005.9,57.3,8.4,258,22.3,9,,2011-02-09T06:43:31,2011-02-09T18:21:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-10,33.7,23,28,36.3,23,29.2,21.3,69.3,0,0,0,,,,,13.3,163.9,1007.8,56.1,8.1,244.4,21.1,8,,2011-02-10T06:43:13,2011-02-10T18:21:22,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-11,33.5,23,28.4,37,23,30.1,21.7,69.2,0,0,0,,,,,12.5,170.1,1008.9,60,8.4,248.3,21.4,9,,2011-02-11T06:42:54,2011-02-11T18:21:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-12,32,25.2,28.3,35.9,25.2,30.4,22.3,71.4,0,0,0,,,,,21.4,177.9,1009.1,56.6,8.9,225.2,19.3,8,,2011-02-12T06:42:34,2011-02-12T18:22:04,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-13,32,24.5,28.2,35.6,24.5,30.2,22.1,70.9,0.733,100,4.17,rain,,,,20.5,176.8,1009.2,54.9,8.7,247,21.3,9,,2011-02-13T06:42:12,2011-02-13T18:22:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-14,32.7,24.5,28.4,36.8,24.5,30.5,22.5,71.8,0.028,100,8.33,rain,,,,17.9,163.9,1009.1,52.9,8.4,241.6,20.8,8,,2011-02-14T06:41:50,2011-02-14T18:22:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-15,30.7,24.7,27.1,34.9,24.7,29.3,23.1,79.7,6.936,100,20.83,rain,,,40.7,21.3,152.5,1011.2,81.2,8.6,193,16.7,7,,2011-02-15T06:41:27,2011-02-15T18:23:01,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-16,32.3,24,27.4,37.4,24,29.5,22.8,76.9,0.733,100,4.17,rain,,,,18.9,134.9,1012,76.1,7.9,252.1,22,9,,2011-02-16T06:41:03,2011-02-16T18:23:19,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-17,33.7,24.5,28.9,38,24.5,31.2,22.8,71.5,0,0,0,,,,,15.7,182.7,1010.7,58.9,9.4,246.7,21.2,9,,2011-02-17T06:40:38,2011-02-17T18:23:36,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-18,33.5,26,29.2,39.4,26,32.8,23.5,72.5,0,0,0,,,,,21,185.9,1009.7,51.7,9.5,254.8,22,9,,2011-02-18T06:40:13,2011-02-18T18:23:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-19,33.7,26.5,29.3,40.5,26.5,33.2,23.4,71.6,0,0,0,,,,,20,177.9,1010.4,70.9,9.4,227,19.7,8,,2011-02-19T06:39:46,2011-02-19T18:24:09,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-20,33.7,26,29.2,39.2,26,33.2,23.8,74,0.859,100,4.17,rain,,,,18.4,180.1,1010.5,72.9,9.8,215.5,18.5,8,,2011-02-20T06:39:19,2011-02-20T18:24:25,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-21,31.8,25.7,28.1,37.6,25.7,31.3,23.6,77.1,0.025,100,8.33,rain,,,25.9,17,144.8,1010.8,85.2,9.3,143.1,12.3,5,,2011-02-21T06:38:51,2011-02-21T18:24:40,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-22,32.6,24,27.5,38.7,24,29.8,23,77.4,0.094,100,4.17,rain,,,,22.7,167.8,1010.5,83.9,7.8,194.9,16.7,7,,2011-02-22T06:38:22,2011-02-22T18:24:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-23,31.6,26,28,37.4,26,30.6,23,74.7,0.82,100,4.17,rain,,,,28.2,168.5,1010.5,88.9,9.5,163.4,14.2,6,,2011-02-23T06:37:52,2011-02-23T18:25:09,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-24,32.5,23.2,27.7,37.3,23.2,29.8,22.4,74.1,0,0,0,,,,,12.5,160.2,1010,75.5,8.9,203.6,17.5,8,,2011-02-24T06:37:22,2011-02-24T18:25:23,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-25,33.5,25.2,29.2,38.9,25.2,32.3,23.1,71.1,0,0,0,,,,,13.9,180.7,1008.5,61.5,9.3,189.2,16.3,7,,2011-02-25T06:36:51,2011-02-25T18:25:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-26,31.8,26.2,28.4,36.9,26.2,31.6,23.3,74.4,10.475,100,12.5,rain,,,,15.1,181.1,1008.7,81.4,8.8,173.9,15.1,6,,2011-02-26T06:36:19,2011-02-26T18:25:48,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,remote,48459099999,48420099999"
thailand,2011-02-27,32.7,25,28.6,38.4,25,31.8,23.2,73.4,0,0,0,,,,,15.7,194.9,1009.8,86.2,8.8,176.6,15.1,6,,2011-02-27T06:35:46,2011-02-27T18:26:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-02-28,33.5,24.5,28.7,40.1,24.5,31.9,23.4,74.2,12.388,100,12.5,rain,,,,14.8,169,1008.9,85.6,9.2,238.3,20.6,9,,2011-02-28T06:35:13,2011-02-28T18:26:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-01,33.7,26.5,29.6,40.1,26.5,33.8,23.6,71.1,0,0,0,,,,,17.3,176,1008,82.6,9.6,198.1,17.2,7,,2011-03-01T06:34:39,2011-03-01T18:26:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-02,33.5,27,29.6,39.3,30.1,33.8,23.4,70.5,0.002,100,4.17,rain,,,,15.2,166.1,1008.8,84.5,9.4,238.7,20.7,8,,2011-03-02T06:34:05,2011-03-02T18:26:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-03,33.7,24.6,28.9,38.9,24.6,32.1,22.5,69.3,21.463,100,12.5,rain,,,,17,270.2,1009,85.8,8.5,201.9,17.3,7,,2011-03-03T06:33:30,2011-03-03T18:26:45,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-04,30.7,25,27.6,35.4,25,29.9,22.8,75.8,0.281,100,16.67,rain,,,,12.5,140.6,1009.3,89.2,7.5,193.6,16.8,7,,2011-03-04T06:32:55,2011-03-04T18:26:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-05,34.1,24.7,29.5,38.4,24.7,31.8,22.5,68.7,0,0,0,,,,31.3,12.1,40.2,1008.7,67.7,7,225.5,19.4,8,,2011-03-05T06:32:19,2011-03-05T18:27:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-06,35.5,26.7,30.4,40.3,29.9,34.3,23,66.9,0,0,0,,,,,16.2,185.4,1009.2,62.7,8.3,165.2,14.4,5,,2011-03-06T06:31:42,2011-03-06T18:27:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-07,34.7,27,30.2,41.7,30.1,35.3,24.2,71.7,0,0,0,,,,37.1,15.2,175.9,1009.1,69.5,9.1,186.8,16.3,6,,2011-03-07T06:31:06,2011-03-07T18:27:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-08,32,27.2,28.9,38.5,30.6,33.4,24.1,75.7,0.205,100,4.17,rain,,,,24.1,164.2,1009.3,83.1,9.6,117.1,10,4,,2011-03-08T06:30:28,2011-03-08T18:27:30,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-09,32.7,25,28.3,37,25,31.2,23.4,75.8,0.165,100,12.5,rain,,,37.1,18.4,126.1,1011.1,89.7,8.7,162.6,14,6,,2011-03-09T06:29:50,2011-03-09T18:27:39,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-10,33.1,25.2,29.3,35.7,25.2,31.2,21.5,65.1,1.737,100,8.33,rain,,,38.9,21.9,86.3,1011.4,82.2,8.9,172.9,14.8,6,,2011-03-10T06:29:12,2011-03-10T18:27:46,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2011-03-11,34.2,26,30,37,26,32,21.4,63,0,0,0,,,,44.3,19.8,81.7,1010.2,59.8,7.8,208.5,18.3,7,,2011-03-11T06:28:34,2011-03-11T18:27:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
