name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
thailand,2016-09-12,31,25.2,27.2,36.2,25.2,29.4,24.4,85.3,24.698,100,25,rain,0,0,43,26.9,272,1007.3,76.6,8.8,131.3,11.1,5,,2016-09-12T06:06:45,2016-09-12T18:21:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-13,30.1,25.5,27.3,36.5,25.5,29.9,25.1,88.4,34.899,100,20.83,rain,0,0,26.3,14.7,276,1007.5,68.2,8.6,150,13,7,,2016-09-13T06:06:46,2016-09-13T18:20:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-14,31.7,25.7,28.5,37,25.7,31.7,23.8,76.5,0.718,100,4.17,rain,0,0,42.5,24.6,239.2,1007,51.9,9.5,257.5,22.1,9,,2016-09-14T06:06:48,2016-09-14T18:20:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-15,33.7,25.8,29.1,39.3,25.8,32.9,23.8,74.4,2.545,100,8.33,rain,0,0,37.4,20.9,231.9,1007.7,51.2,9.7,256.3,22.1,9,,2016-09-15T06:06:49,2016-09-15T18:19:17,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-16,33.2,26.7,29.6,39.2,29.4,34.6,24.3,73.9,0.088,100,4.17,rain,0,0,32.8,21.3,256.2,1006.9,45.3,10.1,233.2,20.1,8,,2016-09-16T06:06:50,2016-09-16T18:18:33,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-17,34.3,27,29.9,42.1,30,35.1,24.4,73.3,0.771,100,8.33,rain,0,0,28.1,25.4,246.4,1006.4,46.3,9.9,175.6,15.1,6,,2016-09-17T06:06:52,2016-09-17T18:17:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-18,33.1,25.2,29,41.3,25.2,33.1,24.8,79.2,17.65,100,25,rain,0,0,24.1,16.5,281.3,1007.1,57.4,9.5,115.3,9.9,4,,2016-09-18T06:06:53,2016-09-18T18:17:05,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-19,33,25,27.7,41.5,25,30.6,24.9,85.5,24.019,100,20.83,rain,0,0,20.5,13,227.5,1006.5,69,8.5,89.8,7.7,3,,2016-09-19T06:06:55,2016-09-19T18:16:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-20,28.8,25.2,26.8,34.9,25.2,28.9,25.2,91.5,25.986,100,29.17,rain,0,0,31.7,10.4,342.1,1007.2,70.3,7.8,72,6.2,3,,2016-09-20T06:06:56,2016-09-20T18:15:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,remote,48459099999,48420099999"
thailand,2016-09-21,31,24.2,27.1,38.4,24.2,30.1,25.1,88.9,72.788,100,29.17,rain,0,0,17.3,11.6,39.2,1009.2,84.7,8.2,164.4,14.2,7,,2016-09-21T06:06:58,2016-09-21T18:14:52,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-22,31.1,25,27.6,37.4,25,30.8,24.7,84.7,34.554,100,16.67,rain,0,0,29.5,19.5,347.4,1008.7,62.3,8.4,115.5,10,4,,2016-09-22T06:06:59,2016-09-22T18:14:08,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-23,30.2,24,26.9,36.9,24,29.3,24.7,88.5,64,100,29.17,rain,0,0,18.4,16.1,339.6,1007.2,69.4,8.1,151.4,13,6,,2016-09-23T06:07:01,2016-09-23T18:13:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-24,32,25.7,27.8,39.9,25.7,31.2,25.3,86.8,6.574,100,20.83,rain,0,0,22.3,17,279.1,1005.9,65.4,7.9,163.3,14.1,6,,2016-09-24T06:07:03,2016-09-24T18:12:41,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-25,31.2,25.2,28.5,38.5,25.2,32.9,25,82.2,9.079,100,20.83,rain,0,0,23,12.1,220.3,1006.7,64.5,9.4,169.2,14.7,7,,2016-09-25T06:07:05,2016-09-25T18:11:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-26,32.2,26,28.5,39.5,26,32.8,25.2,82.9,1.703,100,29.17,rain,0,0,24.1,16.6,236.1,1007.4,67.7,8.9,129.5,11.3,5,,2016-09-26T06:07:07,2016-09-26T18:11:13,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-27,33.2,26,28.4,41.3,26,32.1,25.2,83.5,12.887,100,20.83,rain,0,0,29.2,17.5,261.7,1007.2,56.1,9.3,131.7,11.3,6,,2016-09-27T06:07:10,2016-09-27T18:10:30,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-28,32.7,26,29,40,26,33.5,25.2,80.9,3.56,100,12.5,rain,0,0,33.5,15.8,243.3,1006.7,54.7,9.5,130.9,11.2,5,,2016-09-28T06:07:12,2016-09-28T18:09:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
thailand,2016-09-29,33.4,26.5,29.2,42,26.5,34,24.5,76.9,0.989,100,8.33,rain,0,0,23,12.3,230.2,1006.4,48,9.7,187,16.2,7,,2016-09-29T06:07:15,2016-09-29T18:09:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999"
