name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2011-01-11,27.9,23.4,25.4,31.5,23.4,26.2,23.1,87.5,0.534,100,4.17,rain,,,,15.1,292.6,1008.4,90.2,9.4,98.3,8.6,4,,2011-01-11T07:10:46,2011-01-11T19:13:48,0.22,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-12,31,24.7,26.4,35.5,24.7,27.4,23.2,83.1,0,0,0,,,,,15.7,350.5,1007.7,87,9.1,194.2,16.7,7,,2011-01-12T07:11:09,2011-01-12T19:14:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-13,30.9,24.4,27.2,34.8,24.4,29.1,22.8,78.1,0,0,0,,,,,23.3,4,1008.4,86,10,140.3,12,5,,2011-01-13T07:11:31,2011-01-13T19:14:37,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-14,30,24.9,26.1,34.4,24.9,26.8,23.3,85.2,0.174,100,4.17,rain,,,,13.3,359.5,1009.3,85.9,9.9,101.9,8.9,4,,2011-01-14T07:11:53,2011-01-14T19:15:00,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-15,30.3,24.2,26.5,34.5,24.2,27.8,23.6,84.7,0,0,0,,,,,19.8,13.8,1009.7,87.2,9.9,127.7,10.9,4,,2011-01-15T07:12:14,2011-01-15T19:15:23,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-16,29.4,25.1,26.8,32.4,25.1,27.9,22.5,78.2,0.434,100,4.17,rain,,,,25.6,13.5,1009.7,87.2,10.3,180.3,15.5,7,,2011-01-16T07:12:34,2011-01-16T19:15:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-17,29.5,24,25.7,33.8,24,26.4,22.5,83.2,14.759,100,8.33,rain,,,,27.5,16.8,1009.9,87.2,9.6,193.5,16.6,7,,2011-01-17T07:12:54,2011-01-17T19:16:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2011-01-18,29.6,23.9,26.2,32.7,23.9,27.2,22.1,79,0,0,0,,,,33.5,27.3,15.1,1009.9,88.7,9.9,235.6,20.5,8,,2011-01-18T07:13:12,2011-01-18T19:16:27,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-19,30.9,24,27,33.2,24,28.1,21.4,72.5,0,0,0,,,,,20.8,22.2,1009.3,89,10.8,263.3,22.7,9,,2011-01-19T07:13:31,2011-01-19T19:16:47,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-20,31.5,23.7,26.8,34.9,23.7,27.9,21.8,74.9,1.736,100,4.17,rain,,,,21.2,13,1008.6,86.7,10.5,249.3,21.5,9,,2011-01-20T07:13:48,2011-01-20T19:17:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-21,30.8,23.7,26.6,33.4,23.7,27.3,21.1,73.4,0,0,0,,,,,26.4,17,1008.8,88,10.6,155.8,13.5,5,,2011-01-21T07:14:05,2011-01-21T19:17:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-22,30.9,24.5,27.3,34.4,24.5,28.8,22.3,75.3,0,0,0,,,,,20.8,18.1,1009.5,88.7,10.8,165.7,14.3,6,,2011-01-22T07:14:20,2011-01-22T19:17:43,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-23,31.3,24.7,27.3,35.7,24.7,29.1,22.9,77.4,0,0,0,,,,,24,21.1,1010.4,89,10.7,154,13.1,6,,2011-01-23T07:14:35,2011-01-23T19:18:00,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-24,32.3,25,27.9,36.6,25,30.1,22.8,74.9,0,0,0,,,,,25.4,12.1,1009.8,89.2,10.7,155.5,13.5,6,,2011-01-24T07:14:50,2011-01-24T19:18:17,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-25,28.9,24.9,26.5,33.4,24.9,27.8,23.4,83.7,6.598,100,12.5,rain,,,,29.1,8.6,1009.9,82,10.4,176.6,14.9,6,,2011-01-25T07:15:03,2011-01-25T19:18:32,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-26,28.8,24,25.7,33.2,24,26.7,24.1,91,28.135,100,20.83,rain,,,,19.6,7.2,1009.9,78.2,8.4,148.9,12.9,6,,2011-01-26T07:15:16,2011-01-26T19:18:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-27,29.6,25,27.1,34.8,25,29,23.7,82.4,0.347,100,4.17,rain,,,46.4,28.5,21.3,1010,86,10.8,126.9,11.1,4,,2011-01-27T07:15:27,2011-01-27T19:19:01,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-28,27.5,25,26.1,31,25,27,24,88.4,13.598,100,16.67,rain,,,,21.9,19.8,1009.4,86.6,9.2,130.7,11.4,5,,2011-01-28T07:15:38,2011-01-28T19:19:15,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-29,28,24.4,25.8,32.4,24.4,26.5,23.9,89.6,42.713,100,25,rain,,,,26.6,14.7,1009.2,86.9,8.1,80.4,7,3,,2011-01-29T07:15:48,2011-01-29T19:19:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-30,25,22.9,23.7,25,22.9,23.7,23.3,97.1,162.995,100,29.17,rain,,,27.7,10.5,9.1,1010.5,96.5,5.7,109.4,9.4,4,,2011-01-30T07:15:58,2011-01-30T19:19:39,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-01-31,25,23.4,24.1,25,23.4,24.1,23.2,95,58.855,100,25,rain,,,,22.3,347.5,1010.5,95.2,6.9,110.1,9.6,4,,2011-01-31T07:16:06,2011-01-31T19:19:50,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-01,28.2,23.4,25.8,32.1,23.4,26.8,23.2,86.1,0.746,100,4.17,rain,,,51.8,32.9,5.3,1009.9,89.4,9.4,186.6,16,6,,2011-02-01T07:16:13,2011-02-01T19:20:00,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-02,30.8,23.7,26.5,35.8,23.7,28.1,23.1,82.5,1.216,100,8.33,rain,,,50,27.4,10,1009.8,86,9.7,233.3,20.1,8,,2011-02-02T07:16:20,2011-02-02T19:20:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-03,30.3,24.7,26.6,34.1,24.7,28,23.2,82.1,0.521,100,4.17,rain,,,,27.9,10.9,1010.2,84.3,9.7,247.2,21.3,9,,2011-02-03T07:16:26,2011-02-03T19:20:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-04,30.6,24.7,26.8,34.4,24.7,28.1,22.5,78.3,0,0,0,,,,,22.3,11.4,1010.5,87.1,10.5,246.6,21.3,9,,2011-02-04T07:16:31,2011-02-04T19:20:26,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-05,30.9,23.7,26.7,33.8,23.7,27.9,22.2,77.2,0,0,0,,,,,25.3,15,1010.4,88.6,10.5,232.9,20.1,9,,2011-02-05T07:16:35,2011-02-05T19:20:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-06,30.9,23.9,26.9,34.8,23.9,28.2,22.1,76,0,0,0,,,,,24.5,16.8,1009.5,86.9,10.6,278.5,24.1,10,,2011-02-06T07:16:38,2011-02-06T19:20:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-07,30.8,23.7,26.6,34.1,23.7,27.8,22.1,77.3,0,0,0,,,,,24.7,17.4,1008.9,88.3,10.3,281.8,24.3,10,,2011-02-07T07:16:41,2011-02-07T19:20:45,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-08,31.9,23.6,26.9,36.2,23.6,28.4,22.6,78.8,0.347,100,4.17,rain,,,,15.7,20.1,1007,85,9.9,284,24.6,10,,2011-02-08T07:16:42,2011-02-08T19:20:50,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-09,32.2,24,27.5,35.8,24,29.4,22.8,77,0,0,0,,,,,13.6,30.4,1006.5,87.4,9.5,281.8,24.3,10,,2011-02-09T07:16:43,2011-02-09T19:20:54,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-10,32.9,24.7,27.6,38,24.7,29.8,23.7,80.4,0,0,0,,,,,15.1,42,1007.1,86.3,8.6,272.6,23.7,9,,2011-02-10T07:16:43,2011-02-10T19:20:57,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-11,33.5,24.5,27.1,39.2,24.5,28.7,23.1,80,0.174,100,4.17,rain,,,,17.8,21,1008.4,85.6,9.6,224,19.2,8,,2011-02-11T07:16:42,2011-02-11T19:20:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-12,33.1,24.9,27.8,38.3,24.9,30,23.6,78.9,0,0,0,,,,,20.5,22.7,1008.7,85.7,10.3,209.9,18.1,8,,2011-02-12T07:16:41,2011-02-12T19:21:01,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2011-02-13,32.5,25,28,37,25,30,23.2,76.8,0,0,0,,,,,25.2,24.1,1008.4,89.1,10.5,256.1,22.1,9,,2011-02-13T07:16:38,2011-02-13T19:21:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-14,32.3,24.7,27.6,35.8,24.7,29.3,22.6,75.4,0,0,0,,,,,23.7,21.4,1008.3,89,10.8,298.1,25.7,10,,2011-02-14T07:16:35,2011-02-14T19:21:02,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-15,32.2,24.7,27.2,36.8,24.7,29,23.6,81.4,0,0,0,,,,,20.7,12,1009.9,85.3,10.3,253,21.8,9,,2011-02-15T07:16:31,2011-02-15T19:21:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-16,30.8,25.4,27.8,35.6,25.4,30.3,23.6,79.1,0,0,0,,,,,26.4,16.5,1011,87.2,10.7,173.5,15.1,7,,2011-02-16T07:16:27,2011-02-16T19:21:00,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-17,33.6,25.5,28.7,38.5,25.5,31.2,23.4,75,0,0,0,,,,,27.1,4.1,1010,89.2,10.5,179,15.6,6,,2011-02-17T07:16:21,2011-02-17T19:20:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-18,31,24.9,27.5,37,24.9,29.9,23.7,80.1,0,0,0,,,,,20.6,5.1,1009.3,80.8,10.4,142,12.3,5,,2011-02-18T07:16:15,2011-02-18T19:20:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-19,31.4,25.6,27.4,36.5,25.6,29.7,23.7,81,1.736,100,4.17,rain,,,40.7,18.5,5.8,1010.1,84,10.7,123,10.6,4,,2011-02-19T07:16:08,2011-02-19T19:20:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-20,30.6,25.7,27.6,34.5,25.7,29.6,23.3,78.1,0,0,0,,,,,12.7,344.6,1010.9,88,10.8,162.6,14,6,,2011-02-20T07:16:01,2011-02-20T19:20:47,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-21,32.7,25.7,28.4,33.9,25.7,29.4,20.9,66,0,0,0,,,,,16.3,351,1010,88,10.9,170.2,14.7,7,,2011-02-21T07:15:52,2011-02-21T19:20:43,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-22,32.8,24.8,27.8,37.6,24.8,30.3,23.3,77.1,0,0,0,,,,,14.3,6.9,1009.5,86.1,11,131.8,11.3,5,,2011-02-22T07:15:43,2011-02-22T19:20:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-23,32.2,24.9,27.5,37.9,24.9,29.5,24.1,82.9,0.347,100,4.17,rain,,,,15.1,12,1009.6,83,10.4,123.4,10.6,4,,2011-02-23T07:15:34,2011-02-23T19:20:31,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-24,32.6,25,27.3,38.2,25,28.8,23.7,82.1,14.759,100,4.17,rain,,,,17.2,18.2,1009,83.6,9.8,130.9,11.2,5,,2011-02-24T07:15:23,2011-02-24T19:20:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-25,32.2,24.9,27.8,37.9,24.9,30.2,23.5,78.1,0,0,0,,,,,23.8,16.2,1007.8,88.4,10.7,191.9,16.6,7,,2011-02-25T07:15:13,2011-02-25T19:20:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-26,32.6,24.8,28,37.6,24.8,30.5,23.4,77.2,0,0,0,,,,,26.6,13.4,1007.8,87.5,10.7,180.7,15.5,6,,2011-02-26T07:15:01,2011-02-26T19:20:10,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-27,30.5,25.7,27.7,34.7,25.7,29.8,23.1,76.8,0,0,0,,,,,26.2,15.5,1008.7,87.7,10.7,215.3,18.8,8,,2011-02-27T07:14:49,2011-02-27T19:20:01,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-02-28,31.9,23.7,27.2,34.9,23.7,28.6,22,74.6,0,0,0,,,,,21.8,2.2,1008.9,88.6,10.8,272.4,23.6,10,,2011-02-28T07:14:36,2011-02-28T19:19:52,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-01,31.2,24.7,27.6,34.6,24.7,29.4,22.8,75.9,0,0,0,,,,,15.3,15.7,1009,89,10.7,137.5,11.8,4,,2011-03-01T07:14:23,2011-03-01T19:19:43,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-02,32,25.6,27.8,36.6,25.6,30.3,23.7,79.2,0,0,0,,,,,16.2,32.4,1008.8,82.8,10.4,158.3,13.5,6,,2011-03-02T07:14:10,2011-03-02T19:19:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-03,31.7,24.9,27.1,37.1,24.9,28.5,23.7,82.3,9.347,100,8.33,rain,,,,19.9,21.1,1008.9,85.5,9.2,208.4,18,8,,2011-03-03T07:13:55,2011-03-03T19:19:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-04,31.9,24.7,26.4,36.6,24.7,27.5,23.7,85.7,14.586,100,8.33,rain,,,,19.9,5.2,1008.6,86.8,10.4,202.5,17.6,8,,2011-03-04T07:13:41,2011-03-04T19:19:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-05,32.6,24.6,27.5,37.3,24.6,29.8,23.9,81.8,0.695,100,4.17,rain,,,,17.3,20.2,1008.2,84.4,10,209.2,17.9,7,,2011-03-05T07:13:26,2011-03-05T19:19:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-06,31.4,25,27.1,37.6,25,28.8,24.1,84.2,12.85,100,8.33,rain,,,,16.9,13.9,1009.1,82.3,9.7,153.1,13.3,6,,2011-03-06T07:13:10,2011-03-06T19:18:49,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-07,32,24.8,27.5,37.1,24.8,29.5,23.6,80.1,0,0,0,,,,,19.1,354.1,1009.2,87.8,10.1,160.3,14,6,,2011-03-07T07:12:54,2011-03-07T19:18:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-08,31.5,23,26.8,36.4,23,28.3,23.4,82.7,47.056,100,12.5,rain,,,,13.1,303.2,1009,82.9,9.9,135.8,11.7,5,,2011-03-08T07:12:37,2011-03-08T19:18:25,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-09,31.4,24.9,27,37.2,24.9,28.5,23.7,82.9,1.042,100,8.33,rain,,,,20.2,12,1009.5,86.1,10.3,129.4,11.2,5,,2011-03-09T07:12:21,2011-03-09T19:18:12,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2011-03-10,29.5,24,25.5,33,24,26,23.2,87.7,5.73,100,12.5,rain,,,,21.1,3.7,1009.8,90.5,10,86.4,7.4,3,,2011-03-10T07:12:03,2011-03-10T19:17:59,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
