datetime,temp,humidity
2012-03-19,22.25714285714286,76.0
2012-03-26,21.985714285714288,72.67142857142856
2012-04-02,23.12857142857143,81.82857142857142
2012-04-09,25.47142857142857,81.68571428571428
2012-04-16,27.157142857142855,77.89999999999999
2012-04-23,28.057142857142857,71.74285714285715
2012-04-30,30.214285714285715,71.68571428571428
2012-05-07,29.042857142857144,79.01428571428572
2012-05-14,29.014285714285712,73.89999999999999
2012-05-21,26.728571428571428,84.68571428571428
2012-05-28,27.957142857142856,77.87142857142858
2012-06-04,29.928571428571427,78.34285714285714
2012-06-11,30.714285714285715,70.9857142857143
2012-06-18,29.5,75.77142857142857
2012-06-25,29.457142857142856,75.51428571428572
2012-07-02,28.12857142857143,80.2
2012-07-09,30.514285714285712,74.27142857142857
2012-07-16,30.557142857142857,72.98571428571428
2012-07-23,27.685714285714287,82.55714285714285
2012-07-30,29.97142857142857,73.18571428571428
2012-08-06,27.7,81.72857142857143
2012-08-13,28.057142857142857,81.14285714285714
2012-08-20,28.857142857142858,74.44285714285715
2012-08-27,30.12857142857143,73.72857142857143
2012-09-03,27.285714285714285,79.88571428571429
2012-09-10,26.842857142857145,71.14285714285714
2012-09-17,27.414285714285715,74.0
2012-09-24,27.728571428571428,71.0
2012-10-01,26.042857142857144,74.08571428571429
2012-10-08,27.0,71.54285714285714
2012-10-15,26.62857142857143,70.91428571428571
2012-10-22,26.285714285714285,72.67142857142856
2012-10-29,24.02857142857143,64.3
2012-11-05,25.3,76.51428571428572
2012-11-12,23.2,71.22857142857143
2012-11-19,23.885714285714283,75.89999999999999
2012-11-26,18.614285714285717,83.97142857142856
2012-12-03,18.228571428571428,75.51428571428572
2012-12-10,20.942857142857143,78.39999999999999
2012-12-17,19.171428571428574,72.71428571428571
2012-12-24,16.314285714285713,72.12857142857143
2012-12-31,12.342857142857143,70.52857142857142
2013-01-07,12.642857142857142,68.08571428571429
2013-01-14,15.228571428571428,81.72857142857143
2013-01-21,18.485714285714288,76.34285714285714
2013-01-28,20.17142857142857,80.57142857142857
2013-02-04,20.75714285714286,76.51428571428572
2013-02-11,17.442857142857143,83.74285714285715
2013-02-18,18.414285714285715,80.62857142857142
2013-02-25,22.714285714285715,76.74285714285715
2013-03-04,21.2,68.8
2013-03-11,24.114285714285717,78.55714285714285
2013-03-18,26.442857142857143,77.14285714285714
