name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
VietNam,2023-01-11,21,18,19.4,21,18,19.4,17.6,89.9,4.623,100,12.5,rain,0,0,22.7,11.2,58.5,1015.3,87.7,5.4,84.8,7.4,4,10,2023-01-11T06:35:57,2023-01-11T17:32:48,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-12,24,18.8,20.9,24,18.8,20.9,17.9,83.8,0.12,100,8.33,rain,0,0,28.1,18.4,124,1011.8,89.7,7.2,185.1,16,7,10,2023-01-12T06:36:04,2023-01-12T17:33:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-13,28.8,19,22.8,30.1,19,23.1,19.1,80.6,0,0,0,,0,0,35.6,16.6,118.7,1008.5,55.6,7.8,208,18,8,10,2023-01-13T06:36:10,2023-01-13T17:34:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-14,32,19.8,24.3,31,19.8,24.3,17.8,71,0,0,0,,0,0,23,14.8,54.6,1006.1,36.1,9.1,215.5,18.8,8,10,2023-01-14T06:36:14,2023-01-14T17:34:50,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-15,22.4,15,19.7,22.4,15,19.7,14.7,74,0.014,100,4.17,rain,0,0,45.4,29.5,56.7,1012.8,81.2,8,31.1,2.7,2,10,2023-01-15T06:36:17,2023-01-15T17:35:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-16,15.3,12,13.8,15.3,12,13.8,3.6,50.5,0,0,0,,0,0,43.6,20.5,38.3,1021.8,98.4,10,133.1,11.4,6,10,2023-01-16T06:36:19,2023-01-16T17:36:12,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-17,14,11.7,12.7,14,11.7,12.7,5.4,61,0,0,0,,0,0,20.5,18.4,20.9,1024.1,100,10,25.9,2.1,1,10,2023-01-17T06:36:19,2023-01-17T17:36:53,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-18,17,13,14.7,17,13,14.7,5.8,55.8,0,0,0,,0,0,28.1,14.8,9.1,1025.1,90.9,9.6,97.9,8.5,5,10,2023-01-18T06:36:18,2023-01-18T17:37:34,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-19,16.8,14,15.1,16.8,14,15.1,7.4,61,0,0,0,,0,0,9.7,14.8,40.1,1023.1,100,9.5,128.9,11.2,7,10,2023-01-19T06:36:16,2023-01-19T17:38:14,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-20,18,14,15.7,18,14,15.7,9.1,65.8,0,0,0,,0,0,10.8,9.4,324.4,1021.9,98.2,7.9,214.8,18.6,8,10,2023-01-20T06:36:13,2023-01-20T17:38:55,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-21,23,12,17.4,23,12,17.4,11.3,68.6,0,0,0,,0,0,28.1,14.8,133.6,1017.7,67.4,6.9,222.1,19.1,8,10,2023-01-21T06:36:08,2023-01-21T17:39:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-22,21,15,17.7,21,15,17.7,14.4,81.4,0,0,0,,0,0,31,9.4,150.1,1015,85.8,4.4,222.1,19.2,8,10,2023-01-22T06:36:01,2023-01-22T17:40:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-23,23.1,17,20,23.1,17,20,15.6,76.3,0.6,100,16.67,rain,0,0,46.8,25.9,75.4,1015.3,92.9,7.1,52.9,4.4,2,10,2023-01-23T06:35:54,2023-01-23T17:40:55,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-24,20.1,13,17,20.1,13,17,5.1,46.2,0.1,100,4.17,rain,0,0,55.1,29.5,16.5,1025.4,71,10.3,92.5,8.1,5,10,2023-01-24T06:35:45,2023-01-24T17:41:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-25,19,7,13.9,19,5.2,13.8,4.2,54.8,0,0,0,,0,0,29.9,16.6,112.6,1021.3,35.1,9.8,230.7,19.9,8,10,2023-01-25T06:35:35,2023-01-25T17:42:15,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-26,18.4,12,15,18.4,12,15,10.9,76.9,0.1,100,4.17,rain,0,0,27.7,13,49.7,1016.9,91.3,7,86.2,7.5,4,10,2023-01-26T06:35:23,2023-01-26T17:42:54,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-27,17,14,15.4,17,14,15.4,7.1,60.3,3.659,100,8.33,rain,0,0,48.2,25.9,11.4,1024.1,85.8,9,38.5,3.2,2,10,2023-01-27T06:35:10,2023-01-27T17:43:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-28,19.3,12,15.3,19.3,12,15.3,1,40,0,0,0,,0,0,36,16.6,49.4,1024.3,35.2,10.9,236.8,20.4,8,10,2023-01-28T06:34:56,2023-01-28T17:44:11,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-29,21,8.7,14.5,21,8.7,14.5,2.5,50.5,0,0,0,,0,0,24.1,9.4,13,1024.4,10.4,10.7,238,20.4,8,10,2023-01-29T06:34:40,2023-01-29T17:44:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-30,22,8.1,15.2,22,8.1,15.2,5.4,55.9,0,0,0,,0,0,32.4,14.8,115.5,1021.4,3.5,7.6,239,20.7,8,10,2023-01-30T06:34:24,2023-01-30T17:45:27,0.28,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-01-31,23,10,16.3,23,10,16.3,8.6,62.6,0,0,0,,0,0,33.1,18.4,113,1015.2,1.7,8.4,238.1,20.6,8,10,2023-01-31T06:34:06,2023-01-31T17:46:05,0.31,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-01,22.4,14,18.4,22.4,14,18.4,14.6,79.3,0,0,0,,0,0,27.7,16.6,120.9,1012.9,77,6.2,221.6,19,8,10,2023-02-01T06:33:46,2023-02-01T17:46:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-02,23,19,20.8,23,19,20.8,18,84.4,0.6,100,20.83,rain,0,0,21.6,9.4,154.7,1015.4,96,6.3,56.6,4.8,2,10,2023-02-02T06:33:26,2023-02-02T17:47:19,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
VietNam,2023-02-03,22,19.8,20.4,22,19.8,20.4,19.6,95.1,5.097,100,16.67,rain,0,0,23.4,13,145.5,1015.5,94.3,3.3,11,0.9,0,10,2023-02-03T06:33:04,2023-02-03T17:47:55,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-04,22,19,20.4,22,19,20.4,19.4,94.2,1.583,100,12.5,rain,0,0,32.8,16.6,135.6,1013.1,99.2,4.6,44,3.7,4,10,2023-02-04T06:32:41,2023-02-04T17:48:31,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-05,23.6,19.8,20.8,23.6,19.8,20.8,19.9,94.6,5.147,100,8.33,rain,0,0,36,18.4,122.7,1011.8,95.5,5.6,22.1,1.9,1,10,2023-02-05T06:32:17,2023-02-05T17:49:07,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-06,21,19.7,20.4,21,19.7,20.4,19.5,94.7,0.59,100,4.17,rain,0,0,33.8,24.1,129.4,1011.1,100,4.7,36,3.1,2,10,2023-02-06T06:31:51,2023-02-06T17:49:42,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-07,22,19.8,20.7,22,19.8,20.7,20.3,97.2,1.383,100,8.33,rain,0,0,34.6,13,120.7,1011.8,98.9,2.9,23.8,2,1,10,2023-02-07T06:31:25,2023-02-07T17:50:16,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-08,22.1,20.4,21.2,22.1,20.4,21.2,20.4,95.5,2.207,100,12.5,rain,0,0,40.3,18.4,132.2,1011.8,98.9,3.7,18.1,1.4,1,10,2023-02-08T06:30:57,2023-02-08T17:50:50,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-09,24,21,22.3,24,21,22.3,21.3,94,1.047,100,8.33,rain,0,0,38.2,16.6,131.8,1012.3,99.5,4.9,84.1,7.1,5,10,2023-02-09T06:30:28,2023-02-09T17:51:24,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-10,24,21,22.5,24,21,22.5,21,91.2,0.39,100,4.17,rain,0,0,40.7,20.5,124.5,1011.6,98.6,6,116.5,10,5,10,2023-02-10T06:29:58,2023-02-10T17:51:57,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-11,25,22,23,25,22,23,21.5,90.9,0.11,100,12.5,rain,0,0,48.2,20.5,131.1,1008.9,98.6,6.1,188.3,16.3,7,10,2023-02-11T06:29:27,2023-02-11T17:52:29,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-12,27.1,22,24.3,29.2,22,24.6,21.7,85.6,0,0,0,,0,0,35.6,22.3,120.5,1008.2,88.7,7.6,190.4,16.5,9,10,2023-02-12T06:28:55,2023-02-12T17:53:01,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-13,29,22,24.9,31.4,22,25.5,21.7,83.9,0.098,100,4.17,rain,0,0,22.7,16.6,116.8,1010.1,73.6,6.5,193.6,16.5,8,10,2023-02-13T06:28:22,2023-02-13T17:53:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-14,24,17,19.2,24,17,19.2,13,68.2,1.096,100,8.33,rain,0,0,41.4,27.7,46.7,1017.7,99.8,9.9,17.4,1.5,1,10,2023-02-14T06:27:48,2023-02-14T17:54:04,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-15,17.4,16,17,17.4,16,17,9,59.6,0,0,0,,0,0,23,18.4,37.3,1022.7,100,10,68.8,6,3,10,2023-02-15T06:27:13,2023-02-15T17:54:35,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-16,18.1,16,16.8,18.1,16,16.8,10.9,68.1,0,0,0,,0,0,8.6,11.2,23,1023.5,100,9.5,80.5,7.1,3,10,2023-02-16T06:26:37,2023-02-16T17:55:05,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-17,20.1,16,17.9,20.1,16,17.9,13.8,76.8,0,0,0,,0,0,23,10.4,94.4,1019.9,96.2,6.1,164.2,14.3,9,10,2023-02-17T06:26:00,2023-02-17T17:55:35,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-18,23,17,20.3,23,17,20.3,16.4,78.9,0,0,0,,0,0,22,13,127.2,1016.7,91,6.9,136.1,11.8,5,10,2023-02-18T06:25:22,2023-02-18T17:56:04,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-19,23,19,20.4,23,19,20.4,17.4,83.3,1.074,100,4.17,rain,0,0,24.5,16.6,346.5,1019,82.9,6.1,40,3.5,2,10,2023-02-19T06:24:43,2023-02-19T17:56:32,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-20,24.1,18.6,21,24.1,18.6,21,13.3,62,0,0,0,,0,0,24.5,16.6,26,1018.7,75.8,9.7,200.2,17.3,9,10,2023-02-20T06:24:03,2023-02-20T17:57:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-21,23.4,18.8,20.9,23.4,18.8,20.9,15.5,71.7,0,0,0,,0,0,33.1,14.8,143.2,1019.6,55.7,7.3,99,8.5,4,10,2023-02-21T06:23:22,2023-02-21T17:57:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-22,23,19,20.6,23,19,20.6,15,70.6,0,0,0,,0,0,29.2,16.6,143.4,1019.6,84.3,9.2,139.8,12.1,7,10,2023-02-22T06:22:41,2023-02-22T17:57:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-23,23.3,17.8,20.4,23.3,17.8,20.4,16,76.4,0,0,0,rain,0,0,26.3,16.6,130.8,1016.8,77.9,8.5,126.5,10.9,7,10,2023-02-23T06:21:58,2023-02-23T17:58:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-24,21,18,19.2,21,18,19.2,15.1,77.7,0.498,100,4.17,rain,0,0,38.5,20.5,52.5,1020.1,97.4,8,16.9,1.4,1,10,2023-02-24T06:21:15,2023-02-24T17:58:49,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-25,25,16,19.8,25,16,19.8,8.5,49.8,0,0,0,,0,0,37.1,18.4,20.4,1026.1,40.6,11.1,230.4,19.8,9,10,2023-02-25T06:20:31,2023-02-25T17:59:15,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-26,23,13.4,17.8,23,13.4,17.8,8.5,58.7,0,0,0,,0,0,28.4,14.8,78.6,1028.2,0,9.4,274.1,23.6,9,10,2023-02-26T06:19:47,2023-02-26T17:59:40,0.19,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-27,23,11.8,18.1,23,11.8,18.1,10.3,63.6,0,0,0,,0,0,28.1,13,127.7,1025.6,8.8,8.2,274,23.6,9,10,2023-02-27T06:19:01,2023-02-27T18:00:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-02-28,23.8,14,19.1,23.8,14,19.1,13.5,71.6,0,0,0,,0,0,25.9,16.6,130.7,1021.9,35.2,7.4,267.2,23.1,9,10,2023-02-28T06:18:15,2023-02-28T18:00:30,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-01,21,16.8,19,21,16.8,19,16.1,83.9,0.1,100,4.17,rain,0,0,25.6,9.4,93.5,1021.6,81.6,5.2,96.5,8.3,3,10,2023-03-01T06:17:29,2023-03-01T18:00:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-02,27,18,22.3,27.3,18,22.3,15.9,69.4,0.1,100,4.17,rain,0,0,25.2,14.8,176.7,1022.5,54.2,6.6,123.5,10.6,5,10,2023-03-02T06:16:41,2023-03-02T18:01:17,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-03,24,17.4,21.2,24,17.4,21.2,15.9,72.2,0.002,100,4.17,rain,0,0,24.1,12.2,110.7,1022.9,76.6,6.2,159.2,13.7,5,10,2023-03-03T06:15:53,2023-03-03T18:01:41,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-04,23,18,20.3,23,18,20.3,14.4,69.5,0,0,0,,0,0,16.2,14.8,21.9,1024.2,81.2,9.3,217.5,18.8,8,10,2023-03-04T06:15:05,2023-03-04T18:02:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-05,26,16,20.8,26,16,20.8,14.9,71.4,0,0,0,,0,0,30.6,18.4,141,1022,51.3,6.6,217.8,18.7,9,10,2023-03-05T06:14:16,2023-03-05T18:02:27,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-06,26,18,21.5,26,18,21.5,16.1,72.2,0,0,0,,0,0,33.1,24.1,121.3,1019.3,50.4,7,196,16.8,8,10,2023-03-06T06:13:26,2023-03-06T18:02:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-07,26,19.5,22,26,19.5,22,16.1,69.4,0.1,100,4.17,rain,0,0,33.5,22.3,135.9,1018.2,88.6,9.3,171.9,14.9,7,10,2023-03-07T06:12:36,2023-03-07T18:03:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-08,23.8,20,21.6,23.8,20,21.6,18.3,81.9,0.2,100,8.33,rain,0,0,33.8,18.4,119.6,1018.4,93.1,7.6,61.7,5.3,2,10,2023-03-08T06:11:46,2023-03-08T18:03:32,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-09,29,19,23.5,29.7,19,23.7,18.6,76,0,0,0,,0,0,28.4,18.4,125,1018,45.6,6,236,20.4,9,10,2023-03-09T06:10:55,2023-03-09T18:03:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-10,29,20,23.3,29.8,20,23.5,18.3,75,0,0,0,,0,0,33.1,22.3,122.2,1014.8,42.9,6.2,280.8,24.2,9,10,2023-03-10T06:10:03,2023-03-10T18:04:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-11,22.5,20.8,21.7,22.5,20.8,21.7,19.3,86.4,0.2,100,8.33,rain,0,0,34.2,16.6,115.4,1016.1,90.1,5.2,92.8,7.9,3,10,2023-03-11T06:09:12,2023-03-11T18:04:36,0.63,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-12,27,20.4,23.3,28.2,20.4,23.4,18.9,77.2,0.098,100,4.17,rain,0,0,46.4,25.9,53.6,1018.7,65.6,6.4,60.7,5.1,2,10,2023-03-12T06:08:20,2023-03-12T18:04:56,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-13,21.9,17,19.6,21.9,17,19.6,11.7,61.1,0.022,100,4.17,rain,0,0,45.7,22.3,16.8,1021.4,80.1,10,63.3,5.4,4,10,2023-03-13T06:07:27,2023-03-13T18:05:16,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-14,26,16,20.7,26,16,20.7,14.3,68.7,0,0,0,,0,0,39.2,16.6,129.7,1014.2,30.2,8,285.8,24.6,10,10,2023-03-14T06:06:34,2023-03-14T18:05:36,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-15,24.1,18,21.3,24.1,18,21.3,18.6,84.9,0.098,100,4.17,rain,0,0,33.5,19.1,115.2,1014.2,80,9.7,48.8,4.1,2,10,2023-03-15T06:05:41,2023-03-15T18:05:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
VietNam,2023-03-16,28,20.9,23.7,29.2,20.9,23.9,19.5,78.4,0.536,100,8.33,rain,0,0,41,19.1,142.2,1015.5,86.4,10.7,138.9,12,7,10,2023-03-16T06:04:48,2023-03-16T18:06:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
VietNam,2023-03-17,26,21,23.5,26,21,23.5,20.4,83,0.1,100,4.17,rain,0,0,38.5,20.5,123.8,1014.1,90,8.4,159.8,14,5,10,2023-03-17T06:03:54,2023-03-17T18:06:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-18,25,22,23.3,25,22,23.3,20.1,82.6,0.3,100,8.33,rain,0,0,37.1,18.4,133.8,1012.9,97.9,8.8,140.5,12.1,5,10,2023-03-18T06:03:01,2023-03-18T18:06:54,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2023-03-19,27,22,24.1,28.5,22,24.3,20.2,79.6,0.2,100,8.33,rain,0,0,38.9,18.4,133.1,1011.1,94.7,8.7,163.2,14,6,10,2023-03-19T06:02:07,2023-03-19T18:07:13,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
