name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
VietNam,2015-01-20,22,13.9,17.3,22,13.9,17.3,12,73.7,0,0,0,,0,0,19.8,10.3,107.9,1020.1,13.6,4.3,196.2,17,7,,2015-01-20T06:36:11,2015-01-20T17:38:52,0,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-21,22.9,14,18,22.9,14,18,13.6,77.6,0,0,0,,0,0,20.2,11.2,290.9,1022.1,13.8,4,135.2,11.6,6,,2015-01-21T06:36:06,2015-01-21T17:39:32,0.02,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-22,24.5,14,18.7,24.5,14,18.7,13.9,76,0,0,0,,0,0,26.3,18.4,114.9,1019.9,0.3,3.5,175.8,15.1,8,,2015-01-22T06:36:00,2015-01-22T17:40:12,0.06,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-23,24,16.5,19.7,24,16.5,19.7,15.6,78.4,0.2,100,8.33,rain,0,0,33.1,22.3,110.4,1015.7,13.5,4.6,104.3,9,5,,2015-01-23T06:35:53,2015-01-23T17:40:52,0.09,Rain,Clear conditions throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-24,26,17.5,21.1,26,17.5,21.1,17,78.5,0,0,0,,0,0,42.8,26.8,114.6,1014,18.6,5.7,164.8,14.3,6,,2015-01-24T06:35:44,2015-01-24T17:41:32,0.13,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-25,26,19.8,21.7,26,19.8,21.7,18,80,0.098,100,4.17,rain,0,0,24.1,24.1,111,1015.6,78.9,8.2,97,8.4,4,,2015-01-25T06:35:34,2015-01-25T17:42:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-26,25.5,19,21.5,25.5,19,21.5,17.1,77,0.9,100,33.33,rain,0,0,27.7,19.4,111.7,1015.9,65.7,7.8,77.6,6.8,3,,2015-01-26T06:35:22,2015-01-26T17:42:51,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-27,25.1,19,21.4,25.1,19,21.4,17.7,80.1,1.8,100,45.83,rain,0,0,32,23.2,112.2,1014.4,79.9,7.5,75.4,6.5,4,,2015-01-27T06:35:09,2015-01-27T17:43:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-28,25.5,19.9,21.9,25.5,19.9,21.9,18.3,80.5,0.2,100,8.33,rain,0,0,39.2,25.9,118.6,1013.4,82.6,7.5,108.1,9.4,4,,2015-01-28T06:34:55,2015-01-28T17:44:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-29,25.5,20.8,22.2,25.5,20.8,22.2,18.5,80,0.3,100,12.5,rain,0,0,37.1,26.8,112.4,1015.4,89.4,7.9,93.9,8.1,4,,2015-01-29T06:34:40,2015-01-29T17:44:46,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-30,21,15,18.6,21,15,18.6,15.8,83.5,0.098,100,4.17,rain,0,0,26.6,26.8,75.5,1018.9,91.4,7.6,36.3,3.2,2,,2015-01-30T06:34:23,2015-01-30T17:45:24,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-01-31,15.4,12,13.5,15.4,12,13.5,11.4,87.3,0.586,100,8.33,rain,0,0,22,25,37.4,1023.2,91.4,7.1,36.3,3.3,2,,2015-01-31T06:34:05,2015-01-31T17:46:02,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-01,13.1,11.9,12.8,13.1,11.9,12.8,9.8,82.3,0.488,100,8.33,rain,0,0,19.4,16.6,14,1024.8,90.8,8.1,52.2,4.4,2,,2015-02-01T06:33:46,2015-02-01T17:46:39,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-02,16,13,14.3,16,13,14.3,11.5,83.4,0.1,100,4.17,rain,0,0,16.2,10.3,352.8,1024.3,90.9,6.8,55.5,4.9,2,,2015-02-02T06:33:25,2015-02-02T17:47:16,0.44,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-03,18.6,15,16.5,18.6,15,16.5,14.2,86.4,0.1,100,4.17,rain,0,0,12.6,9.4,18.4,1023.2,91.5,4.5,62.5,5.3,3,,2015-02-03T06:33:04,2015-02-03T17:47:52,0.47,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-04,17.2,13,14.8,17.2,13,14.8,13.5,91.6,4.514,100,16.67,rain,0,0,25.2,25,36.2,1022.8,91.9,5.6,23.6,2.2,1,,2015-02-04T06:32:41,2015-02-04T17:48:28,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-05,14.8,11,12.7,14.8,11,12.7,8.5,76.2,0.627,100,8.33,rain,0,0,26.3,22.3,1,1025.5,79.6,9.2,27.9,2.4,1,,2015-02-05T06:32:17,2015-02-05T17:49:03,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-06,16.1,12,13.7,16.1,12,13.7,5.8,59.6,0,0,0,,0,0,17.6,14.8,7.4,1024.1,26.6,7.1,96.9,8.3,4,,2015-02-06T06:31:51,2015-02-06T17:49:38,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-07,15,13,13.9,15,13,13.9,10.1,77.9,0.3,100,8.33,rain,0,0,16.2,11.2,1.9,1021.3,71.2,4.8,92.3,8,4,,2015-02-07T06:31:25,2015-02-07T17:50:13,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-08,19,13,15.6,19,13,15.6,8.6,66.2,0.978,100,4.17,rain,0,0,22.3,16.6,339.7,1023.7,26.6,6,87,7.6,4,,2015-02-08T06:30:57,2015-02-08T17:50:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-09,17.4,14,15.5,17.4,14,15.5,10.2,70.9,0,0,0,,0,0,18,8.5,4.4,1023,48.9,4.3,76.4,6.6,4,,2015-02-09T06:30:28,2015-02-09T17:51:21,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-10,18.2,15,16,18.2,15,16,12.8,81.8,0,0,0,,0,0,15.8,15.7,44,1019.2,47.2,3.8,81.9,7,4,,2015-02-10T06:29:59,2015-02-10T17:51:54,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-11,17,14,15.6,17,14,15.6,13.3,86.8,2.835,100,8.33,rain,0,0,24.1,17.6,9.2,1018.4,91.4,5.9,31.9,2.7,1,,2015-02-11T06:29:28,2015-02-11T17:52:26,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-12,22,15,18,22,15,18,11.8,68.8,0,0,0,,0,0,18.7,13,66,1017.9,40.3,7.6,144.5,12.3,5,,2015-02-12T06:28:56,2015-02-12T17:52:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-13,19.4,16.9,17.7,19.4,16.9,17.7,14.3,80.8,0.4,100,12.5,rain,0,0,19.4,13.9,64.1,1015.3,54.5,4.4,55,4.6,2,,2015-02-13T06:28:23,2015-02-13T17:53:30,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-14,18.1,16,17.1,18.1,16,17.1,16.4,96.2,8.914,100,12.5,rain,0,0,20.5,9.4,299.5,1013.1,92.6,2.2,27.6,2.3,1,,2015-02-14T06:27:48,2015-02-14T17:54:01,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-15,23,17.1,20,23,17.1,20,17.9,88,1.076,100,8.33,rain,0,0,23.4,13,135.8,1014.6,92.3,3.9,114.7,9.8,5,,2015-02-15T06:27:13,2015-02-15T17:54:32,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-16,25,19.5,21.6,25,19.5,21.6,18.3,82.2,0.1,100,4.17,rain,0,0,27.7,17.3,114.9,1015.8,65.8,5.5,114.5,9.8,5,,2015-02-16T06:26:37,2015-02-16T17:55:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-17,23,17.8,20.6,23,17.8,20.6,17.9,85.2,0.1,100,4.17,rain,0,0,24.1,15.7,97.8,1014.8,32.6,4.2,97.9,8.5,4,,2015-02-17T06:26:00,2015-02-17T17:55:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
VietNam,2015-02-18,23.5,19.9,21,23.5,19.9,21,18.4,85.2,0.2,100,8.33,rain,0,0,23,20.5,107.6,1015.3,65.2,5.8,71.9,6.2,3,,2015-02-18T06:25:22,2015-02-18T17:56:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-19,24.5,20,21.4,24.5,20,21.4,19.7,90,0.684,100,8.33,rain,0,0,40.7,25,114.6,1015.5,85.5,4.9,139.9,12.2,7,,2015-02-19T06:24:43,2015-02-19T17:56:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-20,26,20.9,22.6,26,20.9,22.6,19.9,85.3,0.014,100,4.17,rain,0,0,40,27.7,110.6,1013.7,87.6,6.7,122.2,10.5,5,,2015-02-20T06:24:04,2015-02-20T17:56:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-21,27,21,23.6,28.5,21,23.7,20.3,82.5,0.2,100,8.33,rain,0,0,27.7,21.4,111.9,1011.8,88.7,8.4,147.5,12.7,6,,2015-02-21T06:23:23,2015-02-21T17:57:25,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-22,26.5,22,23.3,26.5,22,23.3,21.3,88.8,0.102,100,4.17,rain,0,0,22.7,18.4,110.7,1012.5,79.4,7.1,126.9,10.9,5,,2015-02-22T06:22:41,2015-02-22T17:57:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-23,27,21.7,23.7,28.7,21.7,23.8,20.7,83.9,0.007,100,4.17,rain,0,0,25.2,22.3,108.5,1011.2,81.7,7.9,138.8,12,6,,2015-02-23T06:21:59,2015-02-23T17:58:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-24,29,21.6,24.4,30.3,21.6,24.7,20.1,77.8,0.002,100,4.17,rain,0,0,26.3,25,118.1,1009.7,80.1,10.4,201.4,17.3,9,,2015-02-24T06:21:16,2015-02-24T17:58:46,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-25,29,22,24.7,30.3,22,25,20,75.7,0.2,100,8.33,rain,0,0,28.4,25.9,117,1008.4,68.2,9.6,217.7,18.6,9,,2015-02-25T06:20:32,2015-02-25T17:59:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-26,28,23,24.9,30.1,23,25.2,21,79.6,0.005,100,4.17,rain,0,0,34.2,25.9,116.1,1009.1,84.1,9.6,199.1,17.2,8,,2015-02-26T06:19:48,2015-02-26T17:59:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-27,27,23,24.5,28.8,23,24.8,21.6,84.1,0.007,100,4.17,rain,0,0,40.7,28.6,111.8,1009.7,89.6,8.3,217.8,18.7,9,,2015-02-27T06:19:02,2015-02-27T18:00:02,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-02-28,28.5,23,25.1,30.7,23,25.7,21.6,81.5,0.098,100,4.17,rain,0,0,34.2,22.3,119.6,1012.3,89.8,9,175.3,15.1,7,,2015-02-28T06:18:16,2015-02-28T18:00:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-01,23.5,18.6,21.1,23.5,18.6,21.1,17.4,79.8,3.714,100,12.5,rain,0,0,50,29.7,65.9,1017.3,91.4,8.6,51.1,4.4,2,,2015-03-01T06:17:30,2015-03-01T18:00:51,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-02,20,17.2,18.6,20,17.2,18.6,17.3,92,0.305,100,8.33,rain,0,0,33.5,22.3,119.2,1012.9,91.4,4.7,78.3,6.7,3,,2015-03-02T06:16:42,2015-03-02T18:01:15,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-03,25.1,20,21.9,25.1,20,21.9,17.3,77.1,1.7,100,33.33,rain,0,0,37.8,25.9,40.5,1009.3,87.9,7,79.4,6.9,3,,2015-03-03T06:15:55,2015-03-03T18:01:38,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-04,20.5,18,19.4,20.5,18,19.4,15.4,78.2,0.196,100,8.33,rain,0,0,20.5,15,68.3,1011.8,91.4,6.9,68.9,6,3,,2015-03-04T06:15:06,2015-03-04T18:02:01,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-05,21,18,19.5,21,18,19.5,18.6,94.8,0.402,100,8.33,rain,0,0,17.3,11.2,49.9,1012,91.5,3.2,65,5.6,3,,2015-03-05T06:14:17,2015-03-05T18:02:24,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-06,20.4,16,18.3,20.4,16,18.3,17.5,94.9,1.218,100,8.33,rain,0,0,28.1,22.3,34.1,1013.4,92.1,5.5,43.1,3.7,2,,2015-03-06T06:13:28,2015-03-06T18:02:46,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-07,16.6,15.9,16.1,16.6,15.9,16.1,15.1,93.6,1.07,100,8.33,rain,0,0,16.2,15.7,42.2,1014.9,91.5,5.4,45.6,3.9,2,,2015-03-07T06:12:38,2015-03-07T18:03:08,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-08,20,16.5,18.4,20,16.5,18.4,17.6,95.3,0.705,100,8.33,rain,0,0,15.5,9.4,13.4,1014.4,91.4,3,64.6,5.6,3,,2015-03-08T06:11:47,2015-03-08T18:03:30,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-09,21.4,19.7,20.3,21.4,19.7,20.3,19.7,96.5,2.341,100,12.5,rain,0,0,24.8,11.2,36.9,1016.1,91.4,3.3,42.9,3.7,1,,2015-03-09T06:10:56,2015-03-09T18:03:51,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-10,20.7,18,19.6,20.7,18,19.6,18.6,94.2,4.976,100,12.5,rain,0,0,22.7,16.6,41.5,1017.1,91.4,4.1,43,3.7,2,,2015-03-10T06:10:05,2015-03-10T18:04:12,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-11,19.9,16,17.8,19.9,16,17.8,16.7,93.4,5.926,100,12.5,rain,0,0,29.2,23.2,40,1018.5,89.8,7.2,43.1,3.6,2,,2015-03-11T06:09:13,2015-03-11T18:04:33,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-12,17.1,15,16,17.1,15,16,13.9,87.6,2.107,100,8.33,rain,0,0,18.4,17.5,32.4,1019.2,91.4,7.8,40.1,3.5,2,,2015-03-12T06:08:21,2015-03-12T18:04:53,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-13,18.7,15,17.2,18.7,15,17.2,16.2,93.7,0.493,100,8.33,rain,0,0,24.1,10.3,32.9,1015,91.5,3.8,90.6,7.7,4,,2015-03-13T06:07:28,2015-03-13T18:05:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-14,22,17.8,19.7,22,17.8,19.7,18.4,92.9,2.064,100,12.5,rain,0,0,20.2,13,296.2,1013.7,91.4,4.1,82.3,7.2,3,,2015-03-14T06:06:36,2015-03-14T18:05:33,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-15,25,20,22.6,25,20,22.6,21,90.9,0.407,100,8.33,rain,0,0,23.8,14.8,108.5,1011.7,91.4,4,173.4,15.1,7,,2015-03-15T06:05:43,2015-03-15T18:05:53,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-16,27,23,24.4,29.6,23,24.6,22.4,88.9,0.014,100,8.33,rain,0,0,24.8,22.3,104.5,1010.5,90.9,6,188.4,16.5,7,,2015-03-16T06:04:49,2015-03-16T18:06:13,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
VietNam,2015-03-17,28.5,23,25.3,31.7,23,26.1,22.6,85.5,0.1,100,4.17,rain,0,0,28.1,21.4,99.4,1006.4,86.3,5.7,239.8,20.7,9,,2015-03-17T06:03:56,2015-03-17T18:06:32,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
